,01 Andalucía,04 Almería,11 Cádiz,14 Córdoba,18 Granada,21 Huelva,23 Jaén,29 Málaga,41 Sevilla,02 Aragón,22 Huesca,44 Teruel,50 Zaragoza,"03 Asturias, Principado de",33 Asturias,"04 Balears, Illes","07 Balears, Illes",05 Canarias,"35 Palmas, Las",38 Santa Cruz de Tenerife,06 Cantabria,39 Cantabria,07 Castilla y León,05 Ávila,09 Burgos,24 León,34 Palencia,37 Salamanca,40 Segovia,42 Soria,47 Valladolid,49 Zamora,08 Castilla - La Mancha,02 Albacete,13 Ciudad Real,16 Cuenca,19 Guadalajara,45 Toledo,09 Cataluña,08 Barcelona,17 Girona,25 Lleida,43 Tarragona,10 Comunitat Valenciana,03 Alicante/Alacant,12 Castellón/Castelló,46 Valencia/València,11 Extremadura,06 Badajoz,10 Cáceres,12 Galicia,"15 Coruña, A",27 Lugo,32 Ourense,36 Pontevedra,"13 Madrid, Comunidad de",28 Madrid,"14 Murcia, Región de",30 Murcia,"15 Navarra, Comunidad Foral de",31 Navarra,16 País Vasco,01 Araba/Álava,48 Bizkaia,20 Gipuzkoa,"17 Rioja, La","26 Rioja, La",18 Ceuta,19 Melilla,Total Nacional
2006M03.4,1623222.0,206376.0,231115.0,92793.0,273296.0,123301.0,62321.0,408614.0,225406.0,324206.0,143790.0,36624.0,143793.0,148331.0,148331.0,506303.0,506303.0,532468.0,222425.0,310044.0,124540.0,124540.0,435975.0,33526.0,65564.0,65039.0,19714.0,106004.0,38494.0,20550.0,63140.0,23943.0,235815.0,42842.0,45421.0,37901.0,37374.0,72278.0,911394.0,425045.0,238689.0,151883.0,95778.0,998276.0,504398.0,173255.0,320623.0,150674.0,71685.0,78989.0,388385.0,172816.0,47336.0,42055.0,126179.0,791838.0,791838.0,181758.0,181758.0,83519.0,83519.0,198280.0,36253.0,86945.0,75083.0,59698.0,59698.0,7795.0,7969.0,7710448.0
2006M02.4,1336637.0,167825.0,168102.0,78685.0,253975.0,95782.0,51121.0,329995.0,191153.0,314156.0,152836.0,34630.0,126690.0,115799.0,115799.0,312371.0,312371.0,463933.0,184684.0,279249.0,82137.0,82137.0,346819.0,30106.0,48141.0,55217.0,16523.0,76969.0,30859.0,15173.0,54315.0,19515.0,210056.0,38043.0,39298.0,31173.0,28134.0,73408.0,780433.0,347285.0,182472.0,173498.0,77178.0,816524.0,432298.0,125913.0,258313.0,102825.0,51981.0,50844.0,307912.0,140719.0,35036.0,34544.0,97612.0,761571.0,761571.0,153493.0,153493.0,63943.0,63943.0,159040.0,26669.0,67023.0,65348.0,50819.0,50819.0,8303.0,7163.0,6393933.0
2006M01.4,1139031.0,171751.0,120862.0,73734.0,244285.0,61131.0,41705.0,271656.0,153908.0,293030.0,168101.0,30234.0,94694.0,97832.0,97832.0,192575.0,192575.0,477586.0,206372.0,271214.0,58859.0,592515.0,300946.0,24207.0,43739.0,50457.0,14609.0,62951.0,27843.0,11535.0,48117.0,17488.0,171631.0,24771.0,33263.0,30628.0,25273.0,57695.0,695413.0,310284.0,162831.0,165393.0,56904.0,679038.0,364798.0,92898.0,221343.0,82935.0,41533.0,41402.0,290107.0,128073.0,36680.0,28753.0,96600.0,711275.0,711275.0,112342.0,112342.0,53310.0,53310.0,137835.0,24828.0,55910.0,57097.0,36068.0,36068.0,7544.0,6363.0,5543720.0
2005M12.4,1273535.0,159898.0,166250.0,88409.0,243030.0,62568.0,57203.0,310373.0,185805.0,258977.0,119142.0,37970.0,101866.0,125273.0,125273.0,179979.0,179979.0,515483.0,186432.0,329051.0,96276.0,96276.0,353699.0,31688.0,47638.0,59706.0,16793.0,76646.0,29729.0,18194.0,53961.0,19344.0,201873.0,35031.0,40501.0,43179.0,26147.0,57015.0,803710.0,351097.0,177714.0,186178.0,88721.0,716898.0,351653.0,121806.0,243439.0,110956.0,52048.0,58908.0,330036.0,158805.0,38018.0,31096.0,102118.0,693987.0,693987.0,109298.0,109298.0,60520.0,60520.0,155154.0,28666.0,66473.0,60015.0,48035.0,48035.0,9446.0,7667.0,6050803.0
2005M11.4,1262978.0,200761.0,156400.0,82843.0,181952.0,88617.0,54319.0,298530.0,199557.0,211306.0,51068.0,29455.0,130783.0,136353.0,136353.0,267030.0,267030.0,524988.0,195258.0,329730.0,95988.0,95988.0,415342.0,32330.0,61138.0,65839.0,19711.0,94959.0,31697.0,24902.0,63344.0,21422.0,238314.0,47897.0,49980.0,41050.0,33353.0,66034.0,694900.0,375439.0,144719.0,58509.0,116233.0,861747.0,418371.0,138776.0,304600.0,115609.0,52808.0,62800.0,392404.0,188300.0,45167.0,37162.0,121775.0,747345.0,747345.0,118755.0,118755.0,69554.0,69554.0,181231.0,35941.0,70537.0,74754.0,51663.0,51663.0,9210.0,10540.0,6405258.0
2005M10.4,1665462.0,201294.0,260269.0,100743.0,232732.0,145593.0,68872.0,417547.0,238411.0,296686.0,88658.0,46438.0,161591.0,252233.0,252233.0,389507.0,389507.0,707087.0,269732.0,437355.0,174140.0,174140.0,540020.0,38322.0,80321.0,86105.0,25133.0,130059.0,45929.0,32021.0,70831.0,31299.0,289483.0,61630.0,59468.0,49287.0,38352.0,80746.0,1070737.0,503688.0,193015.0,97519.0,276516.0,1115360.0,601646.0,210507.0,303206.0,158196.0,77673.0,80524.0,509751.0,204112.0,57620.0,46694.0,201324.0,803953.0,803953.0,155525.0,155525.0,108696.0,108696.0,235999.0,45021.0,93136.0,97841.0,73915.0,73915.0,11262.0,11207.0,8569218.0
2005M09.4,2367817.0,367390.0,421396.0,93743.0,260479.0,299400.0,65132.0,655155.0,205123.0,307860.0,110765.0,48281.0,148814.0,321663.0,321663.0,709740.0,709740.0,983756.0,371765.0,611991.0,258654.0,258654.0,558801.0,43428.0,82621.0,90895.0,30633.0,128619.0,52861.0,27618.0,67767.0,34359.0,289214.0,60681.0,64318.0,49291.0,34911.0,80013.0,1480397.0,506989.0,337172.0,130996.0,505239.0,1511851.0,781029.0,356139.0,374683.0,153136.0,71386.0,81750.0,671642.0,226897.0,70754.0,53229.0,320762.0,748256.0,748256.0,232312.0,232312.0,103295.0,103295.0,240887.0,42539.0,90633.0,107715.0,65296.0,65296.0,13043.0,9703.0,11027323.0
2005M08.4,3467240.0,605547.0,687417.0,95075.0,336788.0,437050.0,83255.0,1052443.0,169665.0,479572.0,260811.0,78889.0,139872.0,565788.0,565788.0,1362355.0,1362355.0,1575281.0,603850.0,971431.0,509547.0,509547.0,744924.0,65089.0,113511.0,132003.0,48727.0,158800.0,58881.0,48685.0,69700.0,49530.0,312648.0,64171.0,59455.0,61950.0,36889.0,90184.0,2587135.0,726050.0,765526.0,278055.0,817504.0,2082121.0,1102979.0,528556.0,450586.0,175201.0,72903.0,102298.0,1218855.0,421896.0,132118.0,67411.0,597429.0,616487.0,616487.0,299557.0,299557.0,140478.0,140478.0,326713.0,54433.0,131133.0,141147.0,87985.0,87985.0,13358.0,11389.0,16576635.0
2005M07.4,2906360.0,515928.0,592804.0,73851.0,244685.0,379592.0,57913.0,895530.0,146058.0,352532.0,164338.0,46482.0,141712.0,393861.0,393861.0,975620.0,975620.0,1098342.0,403178.0,695164.0,370711.0,370711.0,548237.0,46351.0,85248.0,89789.0,33882.0,114460.0,46630.0,34184.0,63979.0,33716.0,276772.0,55393.0,66505.0,48509.0,36252.0,70112.0,1898816.0,616896.0,442520.0,170257.0,669143.0,1787902.0,960281.0,425161.0,402460.0,128235.0,59311.0,68924.0,873958.0,284126.0,85043.0,53497.0,451292.0,630810.0,630810.0,236892.0,236892.0,116619.0,116619.0,245185.0,37140.0,88755.0,119291.0,62080.0,62080.0,12236.0,6528.0,12921696.0
2005M06.4,1935738.0,287090.0,312211.0,79179.0,204929.0,216495.0,61172.0,600605.0,174058.0,266330.0,97920.0,37049.0,131362.0,236725.0,236725.0,706835.0,706835.0,662209.0,233444.0,428765.0,203008.0,203008.0,487588.0,36182.0,76014.0,76373.0,30952.0,108081.0,43118.0,20479.0,69142.0,27246.0,256192.0,56911.0,55915.0,42250.0,33583.0,67534.0,1496023.0,540445.0,350790.0,99191.0,505597.0,1376684.0,730522.0,287447.0,358715.0,124563.0,57990.0,66573.0,544703.0,218569.0,57225.0,46769.0,222141.0,707428.0,707428.0,200249.0,200249.0,91891.0,91891.0,218853.0,39192.0,81305.0,98356.0,56808.0,56808.0,11740.0,7710.0,9591276.0
2005M05.4,1731682.0,214826.0,262164.0,106767.0,232514.0,186536.0,60029.0,451023.0,217824.0,261833.0,78937.0,36523.0,146373.0,201336.0,201336.0,587061.0,587061.0,609903.0,221589.0,388313.0,162659.0,162659.0,489466.0,35322.0,70594.0,76440.0,29615.0,113555.0,41752.0,24037.0,69758.0,28393.0,267629.0,59362.0,62550.0,41122.0,36289.0,68305.0,1303139.0,543329.0,288911.0,87316.0,383584.0,1198394.0,655385.0,228327.0,314682.0,157264.0,71136.0,86128.0,462027.0,198860.0,52562.0,47670.0,162934.0,729211.0,729211.0,195663.0,195663.0,91985.0,91985.0,224924.0,39765.0,90708.0,94452.0,62388.0,62388.0,13706.0,6082.0,8756351.0
2005M04.4,1674530.0,227699.0,225934.0,85303.0,230151.0,163570.0,62323.0,442073.0,237476.0,238808.0,65605.0,35717.0,137486.0,155568.0,155568.0,508276.0,508276.0,500652.0,187405.0,313247.0,122442.0,122442.0,427556.0,29949.0,62753.0,69104.0,26496.0,97956.0,34004.0,17501.0,66424.0,23370.0,240953.0,43982.0,55703.0,43126.0,32786.0,65356.0,1086154.0,471103.0,245875.0,74340.0,294836.0,964085.0,539017.0,165799.0,259268.0,141744.0,65245.0,76499.0,399133.0,180271.0,45410.0,41905.0,131547.0,707716.0,707716.0,177036.0,177036.0,81034.0,81034.0,190242.0,34830.0,78633.0,76779.0,51856.0,51856.0,11818.0,6113.0,7685716.0
2005M03.4,1783076.0,253640.0,244550.0,101472.0,298538.0,171733.0,70335.0,419398.0,223409.0,376739.0,181262.0,49786.0,145691.0,169913.0,169913.0,492014.0,492014.0,572760.0,205953.0,366806.0,129219.0,129219.0,495860.0,36165.0,68427.0,84044.0,29097.0,114328.0,39121.0,25705.0,71357.0,27615.0,258907.0,41994.0,55067.0,50400.0,37123.0,74323.0,1089849.0,396867.0,290692.0,213743.0,188547.0,1073724.0,583439.0,187195.0,303090.0,157873.0,69155.0,88718.0,449375.0,201607.0,55389.0,43264.0,149115.0,672634.0,672634.0,184348.0,184348.0,95249.0,95249.0,201503.0,36117.0,81106.0,84280.0,67912.0,67912.0,12115.0,8174.0,8291242.0
2005M02.4,1327101.0,192398.0,184830.0,70263.0,232327.0,117806.0,46878.0,315128.0,167472.0,274390.0,125830.0,28430.0,120131.0,97778.0,97778.0,292429.0,292429.0,431084.0,151119.0,279964.0,72427.0,72427.0,317987.0,27154.0,44625.0,54613.0,16807.0,68282.0,26475.0,14460.0,48511.0,17060.0,194716.0,34027.0,40410.0,30178.0,27977.0,62125.0,756715.0,340904.0,166373.0,159361.0,90077.0,731674.0,409134.0,110016.0,212525.0,91188.0,45771.0,45417.0,280656.0,134464.0,33011.0,28969.0,84211.0,648257.0,648257.0,131663.0,131663.0,57758.0,57758.0,143115.0,27636.0,58065.0,57414.0,42355.0,42355.0,9440.0,5567.0,5906300.0
2005M01.4,1069716.0,173204.0,112192.0,54617.0,206641.0,91212.0,38530.0,259230.0,134089.0,238847.0,128672.0,26655.0,83520.0,84169.0,84169.0,174525.0,174525.0,421623.0,170544.0,251079.0,47887.0,486136.0,268159.0,21040.0,40816.0,48743.0,14218.0,49762.0,23633.0,10664.0,43870.0,15413.0,158004.0,24320.0,35766.0,28229.0,21772.0,47917.0,716995.0,298273.0,153682.0,176808.0,88232.0,621586.0,360418.0,76505.0,184662.0,76529.0,35832.0,40697.0,260905.0,123843.0,33476.0,27332.0,76254.0,605049.0,605049.0,116948.0,116948.0,61499.0,61499.0,124335.0,23771.0,53774.0,46790.0,32490.0,32490.0,9266.0,4969.0,5093502.0
2004M12.4,1349162.0,166021.0,181907.0,76358.0,230620.0,94031.0,53694.0,338688.0,207843.0,254997.0,104804.0,37756.0,112437.0,128786.0,128786.0,129662.0,129662.0,475547.0,184971.0,290577.0,86865.0,86865.0,377133.0,30571.0,55536.0,69715.0,19437.0,72116.0,33923.0,20887.0,50933.0,24014.0,190098.0,31082.0,37336.0,39224.0,27725.0,54730.0,787028.0,389841.0,123986.0,166701.0,106500.0,736671.0,403092.0,107801.0,225778.0,122999.0,58026.0,64973.0,357886.0,179121.0,44337.0,30228.0,104200.0,663857.0,663857.0,108832.0,108832.0,57835.0,57835.0,161772.0,32858.0,61902.0,67012.0,43017.0,43017.0,9254.0,7281.0,6048682.0
2004M11.4,1213676.0,178697.0,137478.0,77760.0,160309.0,127209.0,51934.0,300528.0,179759.0,200446.0,44048.0,30171.0,126226.0,128330.0,128330.0,240950.0,240950.0,474755.0,175787.0,298969.0,87441.0,87441.0,400168.0,26316.0,64451.0,69227.0,19624.0,86105.0,29696.0,20516.0,59462.0,24770.0,208313.0,42511.0,45546.0,34492.0,28056.0,57708.0,674861.0,400207.0,112244.0,56316.0,106094.0,755392.0,399567.0,120072.0,235753.0,113930.0,54447.0,59483.0,393148.0,181055.0,43242.0,35475.0,133377.0,666914.0,666914.0,110403.0,110403.0,69192.0,69192.0,177157.0,35322.0,69071.0,72765.0,51076.0,51076.0,9752.0,5427.0,5981330.0
2004M10.4,1581959.0,206764.0,218216.0,86193.0,216896.0,138925.0,75350.0,431227.0,208389.0,311030.0,92314.0,47753.0,170963.0,206707.0,206707.0,356211.0,356211.0,696331.0,247299.0,449032.0,166739.0,166739.0,565079.0,38616.0,86867.0,97829.0,30856.0,128374.0,46897.0,29643.0,72411.0,33586.0,270423.0,58750.0,54165.0,48756.0,34662.0,74090.0,963814.0,414407.0,206086.0,93783.0,249538.0,1099111.0,622868.0,191778.0,284465.0,157638.0,74916.0,82722.0,604603.0,243869.0,61489.0,49623.0,249622.0,779619.0,779619.0,144057.0,144057.0,110876.0,110876.0,228513.0,42618.0,85527.0,100368.0,69749.0,69749.0,12378.0,7471.0,8332309.0
2004M09.4,2118353.0,372860.0,353390.0,88539.0,221271.0,255017.0,71960.0,572201.0,183114.0,296559.0,109779.0,48290.0,138490.0,251414.0,251414.0,562142.0,562142.0,982159.0,332946.0,649212.0,221489.0,221489.0,563612.0,43316.0,78179.0,101590.0,30368.0,121781.0,52446.0,28800.0,72392.0,34739.0,272543.0,59066.0,49824.0,47116.0,37244.0,79292.0,1387389.0,479080.0,287398.0,130701.0,490210.0,1519012.0,836206.0,341495.0,341311.0,149717.0,71510.0,78207.0,756724.0,258832.0,67518.0,48532.0,381842.0,695472.0,695472.0,212220.0,212220.0,95956.0,95956.0,224324.0,39508.0,78812.0,106004.0,63375.0,63375.0,11644.0,7769.0,10391873.0
2004M08.4,3247023.0,637946.0,683090.0,83551.0,296237.0,364938.0,87258.0,965529.0,128473.0,462985.0,252020.0,78281.0,132685.0,495684.0,495684.0,1231262.0,1231262.0,1543766.0,576677.0,967089.0,479414.0,479414.0,744949.0,64203.0,110772.0,146537.0,49712.0,151378.0,57888.0,50751.0,65148.0,48561.0,308462.0,52856.0,56307.0,68061.0,40420.0,90817.0,2530671.0,600071.0,826017.0,277151.0,827432.0,2062374.0,1146229.0,525421.0,390723.0,176149.0,80696.0,95453.0,1174325.0,412129.0,121269.0,63873.0,577055.0,549694.0,549694.0,261209.0,261209.0,121229.0,121229.0,294759.0,49092.0,96191.0,149475.0,80870.0,80870.0,15296.0,11434.0,15791552.0
2004M07.4,2615396.0,565964.0,545879.0,71169.0,203597.0,296954.0,60873.0,739760.0,131200.0,333210.0,149198.0,47337.0,136675.0,318096.0,318096.0,788312.0,788312.0,1021881.0,346793.0,675087.0,289595.0,289595.0,548907.0,46077.0,79668.0,110339.0,33251.0,104589.0,46029.0,34561.0,62644.0,31749.0,254653.0,51348.0,55683.0,48241.0,33660.0,65721.0,1722975.0,511977.0,436435.0,144951.0,629611.0,1705546.0,910373.0,414321.0,380852.0,137223.0,70064.0,67159.0,851761.0,307169.0,77735.0,41565.0,425292.0,570508.0,570508.0,228634.0,228634.0,89230.0,89230.0,217703.0,41085.0,66587.0,110031.0,65046.0,65046.0,12600.0,5861.0,11777136.0
2004M06.4,1779343.0,293693.0,307986.0,74207.0,178977.0,193229.0,61973.0,513114.0,156165.0,266459.0,93644.0,38385.0,134430.0,209415.0,209415.0,572477.0,572477.0,625233.0,222523.0,402711.0,170375.0,170375.0,479825.0,33317.0,79290.0,86884.0,27359.0,104122.0,38535.0,24406.0,60244.0,25668.0,237277.0,50372.0,46380.0,41677.0,35024.0,63824.0,1340967.0,467428.0,273784.0,101534.0,498222.0,1263801.0,686841.0,277941.0,299020.0,129704.0,65164.0,64541.0,639399.0,235146.0,60926.0,41295.0,302033.0,634025.0,634025.0,195273.0,195273.0,87994.0,87994.0,199787.0,37795.0,72421.0,89572.0,56654.0,56654.0,12306.0,5696.0,8906012.0
2004M05.4,1418002.0,182033.0,217414.0,97688.0,167175.0,123314.0,57787.0,370694.0,201898.0,236560.0,66015.0,38063.0,132482.0,167203.0,167203.0,359442.0,359442.0,523872.0,199232.0,324640.0,123607.0,123607.0,476240.0,30290.0,73710.0,89052.0,29651.0,97002.0,36735.0,22706.0,71798.0,25295.0,229021.0,52400.0,44581.0,38086.0,37257.0,56697.0,1002130.0,452264.0,193080.0,74887.0,281899.0,992624.0,530301.0,182988.0,279336.0,138802.0,70574.0,68227.0,525853.0,219191.0,52669.0,40002.0,213991.0,661246.0,661246.0,187872.0,187872.0,78982.0,78982.0,199951.0,38038.0,80494.0,81420.0,60982.0,60982.0,10797.0,5022.0,7398208.0
2004M04.4,1793225.0,302473.0,260540.0,104186.0,233835.0,155742.0,71830.0,458459.0,206160.0,291976.0,105135.0,48929.0,137911.0,195669.0,195669.0,541388.0,541388.0,562589.0,204484.0,358105.0,139295.0,139295.0,498901.0,32905.0,78601.0,95840.0,29825.0,105966.0,36590.0,26764.0,62960.0,29449.0,241401.0,41660.0,47616.0,52231.0,34065.0,65828.0,1226691.0,404535.0,245096.0,121122.0,455939.0,1000981.0,516163.0,195511.0,289307.0,168419.0,75243.0,93176.0,498705.0,220915.0,55597.0,38985.0,183207.0,589626.0,589626.0,200820.0,200820.0,82887.0,82887.0,194675.0,35183.0,69202.0,90291.0,64758.0,64758.0,10254.0,4302.0,8306562.0
2004M03.4,1385884.0,193749.0,168740.0,82304.0,214635.0,110457.0,56580.0,373824.0,185595.0,292403.0,144339.0,35169.0,112895.0,130463.0,130463.0,396147.0,396147.0,422485.0,154191.0,268294.0,107196.0,107196.0,417581.0,32443.0,65857.0,73482.0,20427.0,91558.0,35510.0,17885.0,58309.0,22112.0,203044.0,39484.0,41452.0,34325.0,30777.0,57006.0,860880.0,411033.0,188084.0,142894.0,118869.0,855941.0,451890.0,140321.0,263731.0,128836.0,62528.0,66308.0,374700.0,174184.0,39706.0,35243.0,125567.0,593024.0,593024.0,173318.0,173318.0,75945.0,75945.0,170919.0,32791.0,69463.0,68666.0,53214.0,53214.0,10807.0,6149.0,6658937.0
2004M02.4,1241715.0,172934.0,145623.0,64883.0,228825.0,84988.0,48498.0,308652.0,187311.0,281671.0,145120.0,28624.0,107928.0,97994.0,97994.0,299716.0,299716.0,396612.0,145326.0,251287.0,65464.0,65464.0,327656.0,29422.0,51678.0,57836.0,18327.0,59124.0,26262.0,17712.0,49257.0,18038.0,173207.0,29438.0,38738.0,29242.0,24567.0,51222.0,710204.0,327614.0,150947.0,151843.0,79800.0,683046.0,343954.0,120092.0,219001.0,98023.0,50761.0,47262.0,297824.0,154034.0,31480.0,27645.0,84666.0,586254.0,586254.0,153579.0,153579.0,67494.0,67494.0,148018.0,31566.0,60285.0,56167.0,44704.0,44704.0,8907.0,4711.0,5686798.0
2004M01.4,956090.0,136297.0,93862.0,54425.0,200211.0,62606.0,38442.0,243547.0,126700.0,248793.0,138624.0,27897.0,82271.0,81920.0,81920.0,196049.0,196049.0,381040.0,147399.0,233641.0,45615.0,438275.0,267987.0,20569.0,37822.0,49416.0,17137.0,47865.0,23127.0,11890.0,43956.0,16205.0,140058.0,21740.0,32663.0,22788.0,19976.0,42890.0,640406.0,264236.0,122423.0,175482.0,78265.0,568966.0,273380.0,94895.0,200691.0,76946.0,37483.0,39462.0,261089.0,124529.0,27298.0,23532.0,85731.0,528299.0,528299.0,134098.0,134098.0,61278.0,61278.0,123566.0,26983.0,49700.0,46883.0,39327.0,39327.0,8956.0,3668.0,4764150.0
2003M12.4,1085734.0,135308.0,131180.0,71186.0,209727.0,63996.0,46462.0,271860.0,156014.0,243026.0,112492.0,30912.0,99621.0,104030.0,104030.0,179026.0,179026.0,407502.0,152810.0,254692.0,76701.0,76701.0,352576.0,28340.0,50532.0,61889.0,20533.0,57335.0,32478.0,20755.0,59607.0,21107.0,173993.0,28168.0,38783.0,29281.0,29117.0,48645.0,694581.0,328949.0,139408.0,147876.0,78348.0,663343.0,333118.0,101711.0,228514.0,104236.0,54917.0,49318.0,282537.0,135569.0,34387.0,27701.0,84880.0,542953.0,542953.0,105673.0,105673.0,46021.0,46021.0,147611.0,32039.0,59388.0,56183.0,43031.0,43031.0,7274.0,3949.0,5263796.0
2003M11.4,1038021.0,124543.0,124273.0,69583.0,150572.0,74459.0,52631.0,278317.0,163644.0,188273.0,41136.0,29260.0,117877.0,110353.0,110353.0,254464.0,254464.0,440066.0,166383.0,273683.0,82590.0,82590.0,409835.0,26359.0,62087.0,70937.0,21192.0,79446.0,38162.0,22181.0,66403.0,23067.0,208858.0,38825.0,50879.0,32869.0,32228.0,54058.0,613629.0,353669.0,122672.0,53272.0,84016.0,775382.0,405028.0,106041.0,264312.0,113593.0,60068.0,53526.0,332031.0,151745.0,37362.0,31872.0,111051.0,593551.0,593551.0,126689.0,126689.0,64401.0,64401.0,177346.0,39777.0,61043.0,76526.0,59049.0,59049.0,9858.0,4507.0,5602497.0
2003M10.4,1281864.0,157664.0,161257.0,76036.0,172434.0,77517.0,69391.0,393632.0,173934.0,265061.0,69364.0,42230.0,153467.0,176285.0,176285.0,363030.0,363030.0,579167.0,206782.0,372384.0,133656.0,133656.0,494159.0,32056.0,79281.0,76943.0,28628.0,103818.0,47630.0,27878.0,73021.0,24904.0,242071.0,54400.0,52873.0,37576.0,33953.0,63270.0,815427.0,385864.0,178977.0,71461.0,179125.0,1028404.0,588854.0,156727.0,282823.0,145286.0,79401.0,65885.0,452477.0,185810.0,50415.0,37859.0,178393.0,577045.0,577045.0,154732.0,154732.0,88314.0,88314.0,197486.0,47596.0,69742.0,80147.0,66325.0,66325.0,10831.0,3893.0,7075513.0
2003M09.4,1929312.0,364578.0,315242.0,75574.0,201964.0,187905.0,62262.0,554625.0,167161.0,300721.0,107798.0,45478.0,147445.0,264492.0,264492.0,635458.0,635458.0,886761.0,301264.0,585497.0,238822.0,238822.0,517967.0,37289.0,76436.0,86795.0,28170.0,108058.0,47295.0,25811.0,76187.0,31927.0,258738.0,64719.0,54979.0,39082.0,35409.0,64548.0,1331423.0,403787.0,340716.0,118820.0,468100.0,1440577.0,781697.0,333855.0,325025.0,161317.0,78747.0,82570.0,612544.0,208826.0,59413.0,40247.0,304057.0,564662.0,564662.0,224803.0,224803.0,87166.0,87166.0,214161.0,42111.0,69639.0,102412.0,65509.0,65509.0,11347.0,4379.0,9750160.0
2003M08.4,2870709.0,561460.0,590109.0,75821.0,290792.0,241266.0,79527.0,884837.0,146897.0,462778.0,253305.0,69729.0,139744.0,489110.0,489110.0,1103567.0,1103567.0,1366862.0,500699.0,866163.0,446765.0,446765.0,689133.0,57358.0,98345.0,128269.0,44697.0,134659.0,66556.0,44880.0,64238.0,50131.0,279305.0,61001.0,55572.0,52605.0,37683.0,72445.0,2340632.0,521949.0,736927.0,271779.0,809978.0,1930332.0,1067141.0,488882.0,374308.0,179631.0,76894.0,102737.0,1072956.0,342786.0,105996.0,54561.0,569613.0,499916.0,499916.0,266588.0,266588.0,133943.0,133943.0,267930.0,46056.0,84688.0,137186.0,83060.0,83060.0,12243.0,5928.0,14501388.0
2003M07.4,2277039.0,454633.0,451742.0,61827.0,196021.0,206656.0,57183.0,722589.0,126389.0,322028.0,152524.0,44307.0,125198.0,281499.0,281499.0,755139.0,755139.0,855513.0,298316.0,557198.0,287673.0,287673.0,524363.0,44444.0,86134.0,93767.0,34050.0,88872.0,44493.0,35059.0,63527.0,34017.0,250044.0,58434.0,55029.0,40195.0,35766.0,60620.0,1607095.0,474176.0,412275.0,150915.0,569729.0,1666534.0,908024.0,393998.0,364512.0,125136.0,58477.0,66658.0,676360.0,219065.0,63427.0,38735.0,355133.0,482894.0,482894.0,230770.0,230770.0,88484.0,88484.0,203593.0,43100.0,67688.0,92805.0,63438.0,63438.0,10947.0,4021.0,10712570.0
2003M06.4,1516111.0,247025.0,254988.0,62162.0,166636.0,129521.0,51008.0,460182.0,144590.0,258895.0,88092.0,35928.0,134875.0,191208.0,191208.0,476373.0,476373.0,497915.0,170963.0,326952.0,178135.0,178135.0,455981.0,29022.0,71859.0,80706.0,28150.0,94318.0,43376.0,24349.0,56549.0,27652.0,233898.0,61630.0,45852.0,31121.0,38407.0,56888.0,1296242.0,437475.0,285909.0,94665.0,478194.0,1312294.0,722325.0,279834.0,310136.0,121094.0,55777.0,65318.0,466540.0,177120.0,40859.0,38932.0,209630.0,555454.0,555454.0,191128.0,191128.0,78967.0,78967.0,184939.0,35427.0,68010.0,81502.0,57133.0,57133.0,10263.0,3331.0,8085899.0
2003M05.4,1357473.0,191175.0,213871.0,79100.0,158296.0,111535.0,56210.0,367458.0,179827.0,263582.0,74829.0,40217.0,148536.0,173321.0,173321.0,319565.0,319565.0,484457.0,191779.0,292678.0,143859.0,143859.0,462616.0,30470.0,71066.0,85282.0,27371.0,97614.0,35431.0,25299.0,62329.0,27755.0,227395.0,50835.0,47206.0,38011.0,33418.0,57926.0,1001449.0,444895.0,179842.0,66151.0,310561.0,1067709.0,601700.0,195397.0,270613.0,139937.0,67005.0,72932.0,407063.0,169718.0,41900.0,38797.0,156648.0,567503.0,567503.0,175495.0,175495.0,69880.0,69880.0,169712.0,36345.0,54114.0,79252.0,60384.0,60384.0,10394.0,4537.0,7106332.0
2003M04.4,1576618.0,213222.0,213424.0,79333.0,222656.0,111282.0,64026.0,476302.0,196373.0,291923.0,103705.0,49847.0,138371.0,181344.0,181344.0,507565.0,507565.0,548453.0,196194.0,352259.0,145534.0,145534.0,472064.0,31633.0,64738.0,84489.0,28609.0,102578.0,38525.0,28165.0,65232.0,28095.0,209044.0,39314.0,45093.0,38924.0,26788.0,58925.0,1079823.0,388413.0,241440.0,111135.0,338836.0,1068894.0,589784.0,209071.0,270039.0,159660.0,75699.0,83961.0,371767.0,160053.0,48094.0,34527.0,129093.0,568579.0,568579.0,200881.0,200881.0,76611.0,76611.0,167985.0,36160.0,49398.0,82427.0,65257.0,65257.0,10498.0,4174.0,7706675.0
2003M03.4,1163317.0,157396.0,156780.0,70962.0,192913.0,70607.0,50483.0,303295.0,160880.0,298750.0,129937.0,31688.0,137125.0,107043.0,107043.0,378163.0,378163.0,416186.0,143775.0,272411.0,103516.0,103516.0,395367.0,25882.0,57429.0,66733.0,18053.0,88965.0,33812.0,22151.0,60874.0,21467.0,168657.0,29195.0,36061.0,29918.0,24900.0,48585.0,790051.0,360858.0,199526.0,123408.0,106258.0,829416.0,426850.0,136022.0,266544.0,122586.0,61744.0,60842.0,312960.0,138179.0,38815.0,30089.0,105877.0,561757.0,561757.0,168899.0,168899.0,65158.0,65158.0,148866.0,33652.0,51539.0,63675.0,59974.0,59974.0,10995.0,4881.0,6106543.0
